41375	711.480652	26.899918
41375.04167	711.601563	26.901871
41375.08333	711.784607	26.896469
41375.125	712.023193	26.901871
41375.16667	712.142029	26.894516
41375.20833	712.053223	26.900375
41375.25	712.120422	26.897964
41375.29167	712.049927	26.899429
41375.33333	711.8349	26.897446
41375.375	711.79657	26.896957
41375.41667	711.714111	26.898422
41375.45833	711.762878	26.899429
41375.5	711.88208	26.900925
41375.54167	712.231384	26.898422
41375.58333	712.520142	26.898422
41375.625	712.747131	26.896469
41375.66667	712.914551	26.901382
41375.70833	712.945129	26.898422
41375.75	712.75885	26.903336
41375.79167	712.474976	26.899429
41375.83333	712.116943	26.898941
41375.875	711.792969	26.901382
41375.91667	711.475525	26.897964
41375.95833	711.447083	26.903854
41376	711.33783	26.901871
41376.04167	711.342896	26.900925
41376.08333	711.468994	26.899429
41376.125	711.725647	26.903336
41376.16667	711.875305	26.907791
41376.20833	711.99939	26.904312
41376.25	711.861877	26.899918
41376.29167	711.797974	26.904831
41376.33333	711.460388	26.902359
41376.375	711.490662	26.902878
41376.41667	711.630249	26.902878
41376.45833	711.636475	26.906784
41376.5	711.888611	26.903854
41376.54167	711.888611	26.902878
41376.58333	712.246338	26.901871
41376.625	712.490051	26.901871
41376.66667	712.619141	26.899918
41376.70833	712.736938	26.905289
41376.75	712.605591	26.905289
41376.79167	712.271667	26.903336
41376.83333	711.924011	26.903336
41376.875	711.690247	26.906296
41376.91667	711.401489	26.905289
41376.95833	711.226746	26.901871
41377	711.174988	26.906784
41377.04167	711.198547	26.903854
41377.08333	711.311035	26.902878
41377.125	711.408386	26.900375
41377.16667	711.487244	26.908707
41377.20833	711.561401	26.910202
41377.25	711.58667	26.908249
41377.29167	711.520691	26.903854
41377.33333	711.431946	26.905289
41377.375	711.342896	26.907242
41377.41667	711.277405	26.903854
41377.45833	711.381226	26.907791
41377.5	711.457031	26.906296
41377.54167	711.843079	26.907791
41377.58333	712.049927	26.905807
41377.625	712.229553	26.907791
41377.66667	712.452759	26.906296
41377.70833	712.494934	26.906296
41377.75	712.443054	26.903336
41377.79167	712.125427	26.902359
41377.83333	711.915771	26.908249
41377.875	711.658569	26.911667
41377.91667	711.383118	26.908249
41377.95833	711.322632	26.905807
41378	711.383118	26.908249
41378.04167	711.364502	26.909225
41378.08333	711.426575	26.910202
41378.125	711.529297	26.907242
41378.16667	711.50885	26.906784
41378.20833	711.559326	26.911667
41378.25	711.60968	26.908707
41378.29167	711.460388	26.909714
41378.33333	711.39502	26.903854
41378.375	711.297363	26.91069
41378.41667	711.255493	26.916122
41378.45833	711.368225	26.908707
41378.5	711.55127	26.908249
41378.54167	711.856995	26.907791
41378.58333	712.138916	26.910202
41378.625	712.30188	26.904831
41378.66667	712.432617	26.909225
41378.70833	712.437988	26.912186
41378.75	712.343872	26.913162
41378.79167	712.22113	26.909225
41378.83333	711.980896	26.909225
41378.875	711.76947	26.917099
41378.91667	711.634949	26.909225
41378.95833	711.47406	26.91362
41379	711.406738	26.913162
41379.04167	711.425232	26.912186
41379.08333	711.49231	26.915115
41379.125	711.554382	26.910202
41379.16667	711.599304	26.911667
41379.20833	711.668335	26.911667
41379.25	711.641785	26.911209
41379.29167	711.568176	26.911667
41379.33333	711.556396	26.907791
41379.375	711.418518	26.911209
41379.41667	711.467102	26.914169
41379.45833	711.510925	26.914169
41379.5	711.717468	26.911667
41379.54167	711.918701	26.912674
41379.58333	712.216309	26.911209
41379.625	712.364075	26.91069
41379.66667	712.446289	26.915604
41379.70833	712.367432	26.912186
41379.75	712.268555	26.912674
41379.79167	712.06488	26.913162
41379.83333	711.846863	26.91069
41379.875	711.625305	26.912674
41379.91667	711.349487	26.913162
41379.95833	711.203308	26.911667
41380	711.195007	26.912186
41380.04167	711.082458	26.91362
41380.08333	711.08728	26.912186
41380.125	711.065613	26.912186
41380.16667	710.962036	26.914169
41380.20833	710.914612	26.914169
41380.25	710.67804	26.91658
41380.29167	710.639282	26.916122
41380.33333	710.654541	26.914627
41380.375	710.671204	26.914627
41380.41667	710.735046	26.916122
41380.45833	710.912842	26.913162
41380.5	711.114502	26.911667
41380.54167	711.406738	26.91362
41380.58333	711.623413	26.916122
41380.625	711.729431	26.915604
41380.66667	711.755859	26.915604
41380.70833	711.772644	26.914627
41380.75	711.653503	26.917099
41380.79167	711.483826	26.912186
41380.83333	711.258972	26.916122
41380.875	711.079285	26.915115
41380.91667	711.017456	26.918076
41380.95833	710.888062	26.916122
41381	710.963379	26.919052
41381.04167	710.832092	26.914169
41381.08333	710.770325	26.918533
41381.125	710.7854	26.917557
41381.16667	710.697754	26.915115
41381.20833	710.630676	26.91658
41381.25	710.599182	26.917557
41381.29167	710.549988	26.917557
41381.33333	710.449646	26.918533
41381.375	710.496582	26.918076
41381.41667	710.549988	26.91954
41381.45833	710.763611	26.920486
41381.5	710.929321	26.91658
41381.54167	711.334595	26.918533
41381.58333	711.532654	26.917557
41381.625	711.697327	26.914169
41381.66667	711.662048	26.914627
41381.70833	711.608032	26.918533
41381.75	711.479004	26.919052
41381.79167	711.208679	26.918533
41381.83333	710.962036	26.91954
41381.875	710.88269	26.921494
41381.91667	710.758362	26.91658
41381.95833	710.744934	26.920029
41382	710.805298	26.919052
41382.04167	710.8573	26.918533
