41459	108.607162	24.163376
41459.04167	108.621246	24.160477
41459.08333	108.598213	24.159958
41459.125	108.644211	24.159958
41459.16667	108.769928	24.157974
41459.20833	108.648598	24.157028
41459.25	108.634987	24.155533
41459.29167	108.531868	24.155075
41459.33333	108.389923	24.154037
41459.375	108.346336	24.151138
41459.41667	108.323509	24.149643
41459.45833	108.305069	24.146744
41459.5	108.508865	24.149185
41459.54167	108.69413	24.147202
41459.58333	108.930038	24.144302
41459.625	108.978249	24.145248
41459.66667	108.909622	24.144791
41459.70833	108.820351	24.142319
41459.75	108.717293	24.138901
41459.79167	108.479027	24.138901
41459.83333	108.328064	24.139359
41459.875	108.202248	24.135452
41459.91667	108.135834	24.134964
41459.95833	108.119644	24.133987
41460	108.092216	24.132523
41460.04167	108.176834	24.131516
41460.08333	108.188469	24.130081
41460.125	108.170128	24.130539
41460.16667	108.09919	24.128067
41460.20833	108.101471	24.127121
41460.25	108.087524	24.125168
41460.29167	108.048805	24.125656
41460.33333	107.893211	24.122726
41460.375	107.883926	24.122238
41460.41667	107.812889	24.120773
41460.45833	107.973206	24.116837
41460.5	107.977631	24.118301
41460.54167	108.264099	24.114883
41460.58333	108.316368	24.114395
41460.625	108.378456	24.112411
41460.66667	108.277946	24.10997
41460.70833	108.135834	24.110977
41460.75	107.961838	24.107529
41460.79167	107.764778	24.108017
41460.83333	107.730553	24.108017
41460.875	107.659546	24.104568
41460.91667	107.616127	24.105087
41460.95833	107.542915	24.10704
41461	107.613884	24.102646
41461.04167	107.565773	24.099197
41461.08333	107.650391	24.099197
41461.125	107.657402	24.097244
41461.16667	107.646538	24.096725
41461.20833	107.558937	24.094803
41461.25	107.531517	24.095749
41461.29167	107.568024	24.092331
41461.33333	107.524437	24.091354
41461.375	107.488403	24.086472
41461.41667	107.529434	24.087906
41461.45833	107.597794	24.087418
41461.5	107.541069	24.085464
41461.54167	107.733566	24.085464
41461.58333	107.806488	24.082047
41461.625	107.733566	24.083023
41461.66667	107.714928	24.082047
41461.70833	107.684723	24.08107
41461.75	107.533524	24.079575
41461.79167	107.373413	24.077652
41461.83333	107.225197	24.075668
41461.875	107.280006	24.076157
41461.91667	107.254898	24.073227
41461.95833	107.38253	24.070267
41462	107.318932	24.072739
41462.04167	107.344307	24.069809
41462.08333	107.31662	24.067825
41462.125	107.385315	24.068832
41462.16667	107.330429	24.069809
41462.20833	107.271095	24.064407
41462.25	107.332542	24.064407
41462.29167	107.438148	24.062454
41462.33333	107.621162	24.061966
41462.375	107.749161	24.05806
41462.41667	107.824821	24.058548
41462.45833	107.714928	24.057541
41462.5	107.67363	24.056076
41462.54167	107.541069	24.055099
41462.58333	107.456314	24.054153
41462.625	107.426682	24.053146
41462.66667	107.412834	24.052139
41462.70833	107.307533	24.050705
41462.75	107.195427	24.050217
41462.79167	107.156433	24.047745
41462.83333	107.163307	24.044296
41462.875	107.339584	24.044815
41462.91667	107.415115	24.045273
41462.95833	107.470062	24.042374
41463	107.490677	24.040878
41463.04167	107.394363	24.038467
41463.08333	107.318932	24.036972
41463.125	107.268608	24.037918
41463.16667	107.21373	24.036026
41463.20833	107.172394	24.033035
41463.25	107.248062	24.034531
41463.29167	107.392319	24.033524
41463.33333	107.54335	24.030106
41463.375	107.67363	24.029617
41463.41667	107.72187	24.029617
41463.45833	107.685226	24.027664
41463.5	107.61895	24.028183
41463.54167	107.442673	24.025192
41463.58333	107.339584	24.022263
41463.625	107.261742	24.020798
41463.66667	107.328018	24.021774
41463.70833	107.190903	24.021286
41463.75	107.069443	24.017349
41463.79167	107.012314	24.016891
41463.83333	106.996323	24.016403
41463.875	107.140343	24.015396
41463.91667	107.192848	24.01445
41463.95833	107.103737	24.01149
41464	107.108429	24.012466
41464.04167	107.012848	24.00856
41464.08333	106.897827	24.0056
41464.125	106.880089	24.007584
41464.16667	106.883942	24.006119
41464.20833	106.795403	24.004623
41464.25	106.89846	24.004623
41464.29167	106.946533	24.001175
