41087.58333	187.071823	26.439056
41087.625	189.718445	26.372192
41087.66667	187.695816	26.36026
41087.70833	188.102615	26.230042
41087.75	188.245972	26.215668
41087.79167	188.321259	26.208771
41087.83333	188.350861	26.195374
41087.875	188.385666	26.203796
41087.91667	188.38942	26.204285
41087.95833	188.482986	26.186981
41088	188.591873	26.189453
41088.04167	188.639984	26.202301
41088.08333	188.624496	26.177094
41088.125	188.664825	26.189453
41088.16667	188.630157	26.20282
41088.20833	188.685745	26.18399
41088.25	188.676666	26.188477
41088.29167	188.639343	26.177582
41088.33333	188.705658	26.17807
41088.375	188.639343	26.166687
41088.41667	188.657486	26.173584
41088.45833	188.806839	26.174103
41088.5	188.884018	26.184479
41088.54167	189.029205	26.18103
41088.58333	189.114136	26.172119
41088.625	189.132507	26.178558
41088.66667	189.239349	26.222122
41088.70833	189.346191	26.265686
41088.75	189.774902	26.253326
41088.79167	189.747482	26.266174
41088.83333	189.679871	26.26767
41088.875	189.672089	26.248383
41088.91667	189.68103	26.250854
41088.95833	189.668304	26.260254
41089	189.677414	26.258759
41089.04167	189.68103	26.258301
41089.08333	189.646072	26.257263
41089.125	189.646072	26.257751
41089.16667	189.659042	26.257263
41089.20833	189.670212	26.260254
41089.25	189.638763	26.258301
41089.29167	189.532013	26.255798
41089.33333	189.491058	26.258301
41089.375	189.421112	26.252319
41089.41667	189.480148	26.241455
41089.45833	189.50061	26.258301
41089.5	189.702591	26.252319
41089.54167	189.896362	26.246857
41089.58333	189.951813	26.25528
41089.625	189.95668	26.252808
41089.66667	189.989929	26.250854
41089.70833	189.958694	26.249359
41089.75	189.892212	26.247894
41089.79167	189.874039	26.24588
41089.83333	189.759995	26.243896
41089.875	189.689819	26.242432
41089.91667	189.698105	26.24292
41089.95833	189.643723	26.24292
41090	189.708755	26.240448
41090.04167	189.684326	26.235962
41090.08333	189.695587	26.240448
41090.125	189.627167	26.234497
41090.16667	189.653473	26.234497
41090.20833	189.627167	26.228577
41090.25	189.590683	26.230042
41090.29167	189.528091	26.223114
41090.33333	189.467545	26.236481
41090.375	189.474762	26.22757
41090.41667	189.759995	26.223602
41090.45833	189.590683	26.222626
41090.5	189.669342	26.204773
41090.54167	189.75412	26.207275
41090.58333	189.820663	26.207794
41090.625	189.919907	26.193909
41090.66667	189.931061	26.184998
41090.70833	189.928818	26.202301
41090.75	189.829651	26.188477
41090.79167	189.639496	26.186981
41090.83333	189.529373	26.171112
41090.875	189.483337	26.18103
