41375	394.427917	26.924332
41375.04167	394.484131	26.924332
41375.08333	394.470367	26.925278
41375.125	394.484131	26.927261
41375.16667	394.387909	26.926804
41375.20833	394.407013	26.925797
41375.25	394.395233	26.927261
41375.29167	394.43042	26.92775
41375.33333	394.341125	26.928757
41375.375	394.439636	26.926804
41375.41667	394.545959	26.930222
41375.45833	394.503113	26.928268
41375.5	394.604523	26.928268
41375.54167	394.719818	26.932724
41375.58333	394.71228	26.930222
41375.625	394.754791	26.929245
41375.66667	394.841919	26.931229
41375.70833	394.651428	26.933212
41375.75	394.569214	26.935196
41375.79167	394.503113	26.935196
41375.83333	394.298584	26.933212
41375.875	394.275085	26.935196
41375.91667	394.315125	26.934677
41375.95833	394.312622	26.932724
41376	394.185455	26.933212
41376.04167	394.272736	26.935196
41376.08333	394.270233	26.935654
41376.125	394.409393	26.934677
41376.16667	394.249084	26.936661
41376.20833	394.315125	26.935196
41376.25	394.260742	26.935196
41376.29167	394.148102	26.938095
41376.33333	394.115234	26.936661
41376.375	394.227844	26.938644
41376.41667	394.341125	26.940598
41376.45833	394.348206	26.940598
41376.5	394.482117	26.940109
41376.54167	394.533966	26.939102
41376.58333	394.613953	26.941086
41376.625	394.618561	26.939621
41376.66667	394.667786	26.940598
41376.70833	394.642334	26.943069
41376.75	394.453888	26.942093
41376.79167	394.321991	26.943588
41376.83333	394.143494	26.941605
41376.875	394.098877	26.943069
41376.91667	394.051483	26.94603
41376.95833	394.101135	26.942581
41377	394.131836	26.943588
41377.04167	394.096466	26.944565
41377.08333	394.12207	26.947037
41377.125	394.098877	26.94603
41377.16667	394.065796	26.945053
41377.20833	394.110199	26.945053
41377.25	394.08905	26.94603
41377.29167	393.997467	26.946518
41377.33333	394.114594	26.94899
41377.375	393.959961	26.950485
41377.41667	394.075104	26.948013
41377.45833	394.176147	26.947495
41377.5	394.244659	26.950485
41377.54167	394.26825	26.948013
41377.58333	394.435089	26.949997
41377.625	394.491486	26.950974
41377.66667	394.561432	26.949997
41377.70833	394.416168	26.950485
41377.75	394.355286	26.952438
41377.79167	394.230377	26.949997
41377.83333	394.124481	26.953445
41377.875	394.025604	26.952957
41377.91667	394.060364	26.953445
41377.95833	393.98349	26.951462
41378	394.081238	26.953934
41378.04167	394.077332	26.952957
41378.08333	394.173096	26.954422
41378.125	394.103607	26.954422
41378.16667	394.039673	26.955887
41378.20833	393.94574	26.95491
41378.25	393.922333	26.957413
41378.29167	393.913177	26.956406
41378.33333	393.893982	26.955887
41378.375	393.950195	26.956863
41378.41667	393.917572	26.960373
41378.45833	394.050537	26.958389
41378.5	394.067963	26.959366
41378.54167	394.180115	26.959885
41378.58333	394.251587	26.961349
41378.625	394.387909	26.960373
41378.66667	394.338623	26.961838
41378.70833	394.258606	26.961349
41378.75	394.178589	26.961838
41378.79167	394.15509	26.961838
41378.83333	393.990356	26.963821
